emotion,prompt
neutral,"masterpiece, photorealistic, studio portrait of one teenage hispanic woman wearing a high-tech VR head-mounted display, eyes fully occluded by the VR visor, expressive lower face visible, tranquil look, loose relaxed lips, close-up face shot, symmetrical composition, cinematic lighting, blurred tech lab background, crisp details, professional photography"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one middle-aged man wearing a glossy white VR goggles, VR goggles covering the eyes, visible mouth and chin, placid expression, neutral resting mouth, head-and-shoulders shot, eye-level camera, moody low-key lighting, dark gray studio background, high resolution, fine skin detail"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one teenage middle eastern man wearing a glossy white VR goggles, eyes fully occluded by the VR visor, expressive lower face visible, serene mood, relaxed jaw, still posture, front view, head and shoulders portrait, natural window light, minimalist office background, crisp details, professional photography"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one young indian woman wearing a glossy white VR goggles, eyes fully occluded by the VR visor, expressive lower face visible, expressionless face, softly closed lips, head-and-shoulders shot, eye-level camera, softbox lighting, dark gray studio background, sharp focus, high detail, 8k"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one adult european man wearing a futuristic silver VR headset, eyes fully occluded by the VR visor, expressive lower face visible, neutral expression, relaxed closed mouth, calm face, close-up portrait, front view, moody low-key lighting, dimly lit room background, sharp focus, high detail, 8k"
neutral,"masterpiece, best quality, realistic photo of one adult man wearing a high-tech VR head-mounted display, VR goggles covering the eyes, visible mouth and chin, quiet calm face, relaxed lower face, head-and-shoulders shot, eye-level camera, natural window light, minimalist office background, sharp focus, detailed skin texture"
neutral,"masterpiece, photorealistic, studio portrait of one young east asian woman wearing a compact gray VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, serene mood, relaxed jaw, still posture, medium close-up, centered composition, dramatic side lighting, dark gray studio background, detailed texture, dslr photo"
neutral,"masterpiece, photorealistic, studio portrait of one young asian man wearing a matte black VR goggles, head-mounted display covering both eyes, mouth and chin clearly visible, neutral expression, relaxed closed mouth, calm face, medium close-up, centered composition, moody low-key lighting, dimly lit room background, detailed texture, dslr photo"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one elderly east asian man wearing a matte black VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, emotionless face, straight closed mouth, close-up portrait, front view, dramatic side lighting, dark gray studio background, high resolution, fine skin detail"
neutral,"masterpiece, photorealistic, studio portrait of one adult middle eastern man wearing a wireless VR headset with head strap, upper half of face hidden behind the VR headset, jaw and lips clearly visible, placid expression, neutral resting mouth, head-and-shoulders shot, eye-level camera, cool blue tech lighting, white seamless backdrop, sharp focus, high detail, 8k"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one middle-aged indian man wearing a modern white VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, emotionless face, straight closed mouth, upper body portrait, facing camera, neon ambient lighting, dimly lit room background, crisp details, professional photography"
neutral,"best quality, highly detailed, professional portrait photo of one teenage european man wearing a compact gray VR headset, eyes fully occluded by the VR visor, expressive lower face visible, placid expression, neutral resting mouth, close-up portrait, front view, rim lighting, soft gradient background, sharp focus, detailed skin texture"
neutral,"masterpiece, photorealistic, studio portrait of one adult african woman wearing a sleek black VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, at-ease expression, natural soft lips, head-and-shoulders shot, eye-level camera, soft diffused lighting, soft gradient background, crisp details, professional photography"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one middle-aged east asian man wearing a compact gray VR headset, eyes fully occluded by the VR visor, expressive lower face visible, quiet calm face, relaxed lower face, medium close-up, centered composition, soft diffused lighting, plain white background, high resolution, fine skin detail"
neutral,"best quality, highly detailed, professional portrait photo of one teenage man wearing a compact gray VR headset, VR goggles covering the eyes, visible mouth and chin, at-ease expression, natural soft lips, front view, head and shoulders portrait, cool blue tech lighting, cyberpunk neon background with bokeh, ultra detailed, realistic skin pores"
neutral,"best quality, highly detailed, professional portrait photo of one middle-aged indian man wearing a sleek black VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, expressionless face, softly closed lips, close-up face shot, symmetrical composition, dramatic side lighting, black seamless background, sharp focus, detailed skin texture"
neutral,"masterpiece, best quality, realistic photo of one elderly african man wearing a modern white VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, neutral expression, relaxed closed mouth, calm face, head-and-shoulders shot, eye-level camera, cool blue tech lighting, soft gradient background, high resolution, fine skin detail"
neutral,"masterpiece, photorealistic, studio portrait of one teenage woman wearing a sleek black VR headset, eyes fully occluded by the VR visor, expressive lower face visible, serene mood, relaxed jaw, still posture, medium close-up, centered composition, dramatic side lighting, plain white background, crisp details, professional photography"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one elderly african woman wearing a matte black VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, peaceful expression, gently closed mouth, tight portrait framing, frontal angle, natural window light, soft gradient background, detailed texture, dslr photo"
neutral,"best quality, highly detailed, professional portrait photo of one adult woman wearing a sleek black VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, peaceful expression, gently closed mouth, upper body portrait, facing camera, soft diffused lighting, cyberpunk neon background with bokeh, crisp details, professional photography"
neutral,"best quality, highly detailed, professional portrait photo of one young man wearing a wireless VR headset with head strap, head-mounted display covering both eyes, mouth and chin clearly visible, quiet calm face, relaxed lower face, front view, head and shoulders portrait, warm golden lighting, plain white background, ultra detailed, realistic skin pores"
neutral,"best quality, highly detailed, professional portrait photo of one elderly indian woman wearing a sleek black VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, serene mood, relaxed jaw, still posture, medium close-up, centered composition, neon ambient lighting, cyberpunk neon background with bokeh, crisp details, professional photography"
neutral,"masterpiece, best quality, realistic photo of one elderly hispanic man wearing a sleek black VR headset, eyes fully occluded by the VR visor, expressive lower face visible, at-ease expression, natural soft lips, close-up face shot, symmetrical composition, cinematic lighting, dimly lit room background, detailed texture, dslr photo"
neutral,"masterpiece, best quality, realistic photo of one adult middle eastern man wearing a sleek black VR headset, VR goggles covering the eyes, visible mouth and chin, blank neutral look, natural relaxed lips, close-up face shot, symmetrical composition, dramatic side lighting, cyberpunk neon background with bokeh, sharp focus, high detail, 8k"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one young man wearing a glossy white VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, calm composed look, resting face, upper body portrait, facing camera, natural window light, dark gray studio background, sharp focus, high detail, 8k"
neutral,"best quality, highly detailed, professional portrait photo of one teenage european man wearing a matte black VR goggles, head-mounted display covering both eyes, mouth and chin clearly visible, neutral expression, relaxed closed mouth, calm face, head-and-shoulders shot, eye-level camera, softbox lighting, dark gray studio background, crisp details, professional photography"
neutral,"best quality, highly detailed, professional portrait photo of one adult european woman wearing a sleek black VR headset, eyes fully occluded by the VR visor, expressive lower face visible, composed face, level chin, relaxed muscles, close-up portrait, front view, dramatic side lighting, soft gradient background, crisp details, professional photography"
neutral,"masterpiece, best quality, realistic photo of one teenage asian woman wearing a wireless VR headset with head strap, eyes fully occluded by the VR visor, expressive lower face visible, tranquil look, loose relaxed lips, front view, head and shoulders portrait, neon ambient lighting, blurred tech lab background, crisp details, professional photography"
neutral,"masterpiece, best quality, realistic photo of one middle-aged indian man wearing a futuristic silver VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, emotionless face, straight closed mouth, medium close-up, centered composition, soft diffused lighting, clean neutral background, sharp focus, high detail, 8k"
neutral,"best quality, highly detailed, professional portrait photo of one elderly east asian woman wearing a glossy white VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, quiet calm face, relaxed lower face, close-up portrait, front view, cinematic lighting, plain white background, sharp focus, detailed skin texture"
neutral,"masterpiece, best quality, realistic photo of one elderly african woman wearing a sleek black VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, quiet calm face, relaxed lower face, head-and-shoulders shot, eye-level camera, moody low-key lighting, white seamless backdrop, sharp focus, detailed skin texture"
neutral,"masterpiece, photorealistic, studio portrait of one adult european woman wearing a matte black VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, at-ease expression, natural soft lips, upper body portrait, facing camera, bright high-key lighting, plain white background, crisp details, professional photography"
neutral,"masterpiece, photorealistic, studio portrait of one teenage east asian man wearing a futuristic silver VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, placid expression, neutral resting mouth, close-up face shot, symmetrical composition, cool blue tech lighting, futuristic interior background, high resolution, fine skin detail"
neutral,"masterpiece, best quality, realistic photo of one teenage european woman wearing a wireless VR headset with head strap, eyes fully occluded by the VR visor, expressive lower face visible, expressionless face, softly closed lips, close-up face shot, symmetrical composition, warm golden lighting, clean neutral background, crisp details, professional photography"
neutral,"masterpiece, best quality, realistic photo of one teenage middle eastern man wearing a modern white VR headset, eyes fully occluded by the VR visor, expressive lower face visible, at-ease expression, natural soft lips, head-and-shoulders shot, eye-level camera, natural window light, black seamless background, sharp focus, detailed skin texture"
neutral,"masterpiece, best quality, realistic photo of one young indian man wearing a compact gray VR headset, VR goggles covering the eyes, visible mouth and chin, emotionless face, straight closed mouth, close-up face shot, symmetrical composition, cool blue tech lighting, black seamless background, sharp focus, detailed skin texture"
neutral,"best quality, highly detailed, professional portrait photo of one young european man wearing a wireless VR headset with head strap, VR goggles covering the eyes, visible mouth and chin, expressionless face, softly closed lips, close-up portrait, front view, natural window light, white seamless backdrop, high resolution, fine skin detail"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one adult middle eastern man wearing a modern white VR headset, VR goggles covering the eyes, visible mouth and chin, quiet calm face, relaxed lower face, close-up portrait, front view, studio lighting, white seamless backdrop, ultra detailed, realistic skin pores"
neutral,"masterpiece, photorealistic, studio portrait of one elderly east asian woman wearing a glossy white VR goggles, VR goggles covering the eyes, visible mouth and chin, serene mood, relaxed jaw, still posture, front view, head and shoulders portrait, dramatic side lighting, blurred living room background, crisp details, professional photography"
neutral,"masterpiece, best quality, realistic photo of one middle-aged hispanic man wearing a sleek black VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, neutral expression, relaxed closed mouth, calm face, medium close-up, centered composition, cinematic lighting, black seamless background, ultra detailed, realistic skin pores"
neutral,"best quality, highly detailed, professional portrait photo of one teenage man wearing a high-tech VR head-mounted display, VR goggles covering the eyes, visible mouth and chin, expressionless face, softly closed lips, close-up face shot, symmetrical composition, soft diffused lighting, cyberpunk neon background with bokeh, sharp focus, detailed skin texture"
neutral,"masterpiece, photorealistic, studio portrait of one teenage african man wearing a matte black VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, blank neutral look, natural relaxed lips, close-up portrait, front view, warm golden lighting, soft gradient background, sharp focus, detailed skin texture"
neutral,"masterpiece, photorealistic, studio portrait of one young east asian man wearing a compact gray VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, composed face, level chin, relaxed muscles, front view, head and shoulders portrait, cool blue tech lighting, black seamless background, ultra detailed, realistic skin pores"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one elderly middle eastern woman wearing a sleek black VR headset, eyes fully occluded by the VR visor, expressive lower face visible, peaceful expression, gently closed mouth, close-up face shot, symmetrical composition, soft diffused lighting, futuristic interior background, high resolution, fine skin detail"
neutral,"masterpiece, best quality, realistic photo of one elderly hispanic man wearing a modern white VR headset, eyes fully occluded by the VR visor, expressive lower face visible, at-ease expression, natural soft lips, slight three-quarter view portrait, warm golden lighting, dark gray studio background, crisp details, professional photography"
neutral,"masterpiece, photorealistic, studio portrait of one teenage asian man wearing a compact gray VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, calm composed look, resting face, medium close-up, centered composition, cinematic lighting, clean neutral background, detailed texture, dslr photo"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one middle-aged african woman wearing a modern white VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, tranquil look, loose relaxed lips, close-up face shot, symmetrical composition, warm golden lighting, minimalist office background, sharp focus, high detail, 8k"
neutral,"masterpiece, best quality, realistic photo of one young man wearing a futuristic silver VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, quiet calm face, relaxed lower face, slight three-quarter view portrait, dramatic side lighting, black seamless background, sharp focus, detailed skin texture"
neutral,"masterpiece, best quality, realistic photo of one teenage african woman wearing a modern white VR headset, VR goggles covering the eyes, visible mouth and chin, placid expression, neutral resting mouth, upper body portrait, facing camera, natural window light, dark gray studio background, sharp focus, detailed skin texture"
neutral,"masterpiece, photorealistic, studio portrait of one elderly indian man wearing a high-tech VR head-mounted display, head-mounted display covering both eyes, mouth and chin clearly visible, blank neutral look, natural relaxed lips, slight three-quarter view portrait, cinematic lighting, black seamless background, sharp focus, detailed skin texture"
neutral,"masterpiece, photorealistic, studio portrait of one teenage woman wearing a compact gray VR headset, eyes fully occluded by the VR visor, expressive lower face visible, placid expression, neutral resting mouth, head-and-shoulders shot, eye-level camera, soft diffused lighting, blurred tech lab background, high resolution, fine skin detail"
neutral,"best quality, highly detailed, professional portrait photo of one middle-aged european woman wearing a compact gray VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, composed face, level chin, relaxed muscles, close-up portrait, front view, warm golden lighting, white seamless backdrop, sharp focus, high detail, 8k"
neutral,"masterpiece, photorealistic, studio portrait of one teenage asian man wearing a compact gray VR headset, eyes fully occluded by the VR visor, expressive lower face visible, blank neutral look, natural relaxed lips, tight portrait framing, frontal angle, softbox lighting, cyberpunk neon background with bokeh, high resolution, fine skin detail"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one elderly asian woman wearing a compact gray VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, expressionless face, softly closed lips, close-up face shot, symmetrical composition, neon ambient lighting, soft gradient background, sharp focus, high detail, 8k"
neutral,"best quality, highly detailed, professional portrait photo of one young african man wearing a matte black VR goggles, VR goggles covering the eyes, visible mouth and chin, neutral expression, relaxed closed mouth, calm face, head-and-shoulders shot, eye-level camera, soft diffused lighting, plain white background, ultra detailed, realistic skin pores"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one adult woman wearing a futuristic silver VR headset, eyes fully occluded by the VR visor, expressive lower face visible, at-ease expression, natural soft lips, close-up face shot, symmetrical composition, softbox lighting, minimalist office background, sharp focus, detailed skin texture"
neutral,"masterpiece, best quality, realistic photo of one adult woman wearing a matte black VR goggles, head-mounted display covering both eyes, mouth and chin clearly visible, composed face, level chin, relaxed muscles, tight portrait framing, frontal angle, dramatic side lighting, dimly lit room background, sharp focus, high detail, 8k"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one young east asian woman wearing a glossy white VR goggles, VR goggles covering the eyes, visible mouth and chin, serene mood, relaxed jaw, still posture, front view, head and shoulders portrait, studio lighting, soft gradient background, crisp details, professional photography"
neutral,"masterpiece, best quality, realistic photo of one adult middle eastern woman wearing a wireless VR headset with head strap, upper half of face hidden behind the VR headset, jaw and lips clearly visible, placid expression, neutral resting mouth, close-up portrait, front view, moody low-key lighting, soft gradient background, high resolution, fine skin detail"
neutral,"best quality, highly detailed, professional portrait photo of one middle-aged african woman wearing a glossy white VR goggles, VR goggles covering the eyes, visible mouth and chin, serene mood, relaxed jaw, still posture, close-up face shot, symmetrical composition, cool blue tech lighting, black seamless background, sharp focus, detailed skin texture"
neutral,"masterpiece, best quality, realistic photo of one young middle eastern man wearing a high-tech VR head-mounted display, upper half of face hidden behind the VR headset, jaw and lips clearly visible, expressionless face, softly closed lips, close-up portrait, front view, studio lighting, futuristic interior background, high resolution, fine skin detail"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one young asian man wearing a sleek black VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, expressionless face, softly closed lips, tight portrait framing, frontal angle, softbox lighting, dimly lit room background, detailed texture, dslr photo"
neutral,"best quality, highly detailed, professional portrait photo of one adult asian man wearing a high-tech VR head-mounted display, upper half of face hidden behind the VR headset, jaw and lips clearly visible, placid expression, neutral resting mouth, tight portrait framing, frontal angle, bright high-key lighting, blurred living room background, detailed texture, dslr photo"
neutral,"masterpiece, best quality, realistic photo of one elderly asian man wearing a sleek black VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, tranquil look, loose relaxed lips, slight three-quarter view portrait, rim lighting, futuristic interior background, ultra detailed, realistic skin pores"
neutral,"masterpiece, best quality, realistic photo of one adult middle eastern man wearing a compact gray VR headset, eyes fully occluded by the VR visor, expressive lower face visible, calm composed look, resting face, medium close-up, centered composition, cool blue tech lighting, cyberpunk neon background with bokeh, sharp focus, high detail, 8k"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one young hispanic man wearing a compact gray VR headset, VR goggles covering the eyes, visible mouth and chin, composed face, level chin, relaxed muscles, close-up portrait, front view, moody low-key lighting, blurred living room background, sharp focus, detailed skin texture"
neutral,"masterpiece, best quality, realistic photo of one middle-aged east asian woman wearing a wireless VR headset with head strap, head-mounted display covering both eyes, mouth and chin clearly visible, composed face, level chin, relaxed muscles, head-and-shoulders shot, eye-level camera, cool blue tech lighting, white seamless backdrop, crisp details, professional photography"
neutral,"best quality, highly detailed, professional portrait photo of one elderly man wearing a sleek black VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, expressionless face, softly closed lips, medium close-up, centered composition, cinematic lighting, blurred living room background, sharp focus, high detail, 8k"
neutral,"masterpiece, photorealistic, studio portrait of one adult hispanic woman wearing a sleek black VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, peaceful expression, gently closed mouth, tight portrait framing, frontal angle, natural window light, blurred living room background, sharp focus, high detail, 8k"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one teenage european man wearing a modern white VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, placid expression, neutral resting mouth, tight portrait framing, frontal angle, cinematic lighting, soft gradient background, high resolution, fine skin detail"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one elderly hispanic woman wearing a modern white VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, calm composed look, resting face, tight portrait framing, frontal angle, neon ambient lighting, minimalist office background, detailed texture, dslr photo"
neutral,"masterpiece, photorealistic, studio portrait of one middle-aged middle eastern man wearing a matte black VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, quiet calm face, relaxed lower face, slight three-quarter view portrait, neon ambient lighting, blurred living room background, crisp details, professional photography"
neutral,"best quality, highly detailed, professional portrait photo of one middle-aged woman wearing a high-tech VR head-mounted display, eyes fully occluded by the VR visor, expressive lower face visible, blank neutral look, natural relaxed lips, slight three-quarter view portrait, cool blue tech lighting, soft gradient background, detailed texture, dslr photo"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one adult hispanic woman wearing a glossy white VR goggles, VR goggles covering the eyes, visible mouth and chin, peaceful expression, gently closed mouth, close-up portrait, front view, warm golden lighting, white seamless backdrop, crisp details, professional photography"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one teenage east asian woman wearing a modern white VR headset, eyes fully occluded by the VR visor, expressive lower face visible, quiet calm face, relaxed lower face, slight three-quarter view portrait, neon ambient lighting, blurred living room background, ultra detailed, realistic skin pores"
neutral,"masterpiece, photorealistic, studio portrait of one adult east asian woman wearing a futuristic silver VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, expressionless face, softly closed lips, tight portrait framing, frontal angle, soft diffused lighting, minimalist office background, ultra detailed, realistic skin pores"
neutral,"masterpiece, photorealistic, studio portrait of one middle-aged indian man wearing a modern white VR headset, eyes fully occluded by the VR visor, expressive lower face visible, emotionless face, straight closed mouth, close-up face shot, symmetrical composition, moody low-key lighting, dark gray studio background, sharp focus, detailed skin texture"
neutral,"masterpiece, best quality, realistic photo of one elderly east asian woman wearing a sleek black VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, blank neutral look, natural relaxed lips, upper body portrait, facing camera, neon ambient lighting, white seamless backdrop, crisp details, professional photography"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one adult hispanic man wearing a compact gray VR headset, VR goggles covering the eyes, visible mouth and chin, peaceful expression, gently closed mouth, head-and-shoulders shot, eye-level camera, cool blue tech lighting, futuristic interior background, sharp focus, high detail, 8k"
neutral,"masterpiece, photorealistic, studio portrait of one adult man wearing a futuristic silver VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, composed face, level chin, relaxed muscles, upper body portrait, facing camera, neon ambient lighting, minimalist office background, high resolution, fine skin detail"
neutral,"masterpiece, photorealistic, studio portrait of one middle-aged middle eastern man wearing a matte black VR goggles, head-mounted display covering both eyes, mouth and chin clearly visible, emotionless face, straight closed mouth, close-up face shot, symmetrical composition, warm golden lighting, cyberpunk neon background with bokeh, ultra detailed, realistic skin pores"
neutral,"masterpiece, best quality, realistic photo of one teenage indian woman wearing a matte black VR goggles, VR goggles covering the eyes, visible mouth and chin, quiet calm face, relaxed lower face, upper body portrait, facing camera, dramatic side lighting, dark gray studio background, high resolution, fine skin detail"
neutral,"masterpiece, photorealistic, studio portrait of one teenage indian man wearing a matte black VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, blank neutral look, natural relaxed lips, medium close-up, centered composition, dramatic side lighting, blurred tech lab background, crisp details, professional photography"
neutral,"masterpiece, photorealistic, studio portrait of one teenage asian woman wearing a futuristic silver VR headset, eyes fully occluded by the VR visor, expressive lower face visible, neutral expression, relaxed closed mouth, calm face, slight three-quarter view portrait, soft diffused lighting, blurred tech lab background, ultra detailed, realistic skin pores"
neutral,"masterpiece, photorealistic, studio portrait of one middle-aged middle eastern man wearing a compact gray VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, emotionless face, straight closed mouth, medium close-up, centered composition, moody low-key lighting, futuristic interior background, ultra detailed, realistic skin pores"
neutral,"masterpiece, best quality, realistic photo of one adult indian woman wearing a wireless VR headset with head strap, eyes fully occluded by the VR visor, expressive lower face visible, expressionless face, softly closed lips, close-up portrait, front view, rim lighting, cyberpunk neon background with bokeh, crisp details, professional photography"
neutral,"masterpiece, best quality, realistic photo of one teenage hispanic woman wearing a compact gray VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, quiet calm face, relaxed lower face, medium close-up, centered composition, studio lighting, futuristic interior background, high resolution, fine skin detail"
neutral,"best quality, highly detailed, professional portrait photo of one adult indian woman wearing a sleek black VR headset, VR goggles covering the eyes, visible mouth and chin, blank neutral look, natural relaxed lips, tight portrait framing, frontal angle, rim lighting, white seamless backdrop, high resolution, fine skin detail"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one middle-aged indian man wearing a compact gray VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, at-ease expression, natural soft lips, head-and-shoulders shot, eye-level camera, rim lighting, blurred living room background, crisp details, professional photography"
neutral,"masterpiece, best quality, realistic photo of one elderly asian woman wearing a sleek black VR headset, eyes fully occluded by the VR visor, expressive lower face visible, neutral expression, relaxed closed mouth, calm face, medium close-up, centered composition, soft diffused lighting, black seamless background, ultra detailed, realistic skin pores"
neutral,"best quality, highly detailed, professional portrait photo of one middle-aged african man wearing a high-tech VR head-mounted display, VR goggles covering the eyes, visible mouth and chin, neutral expression, relaxed closed mouth, calm face, close-up portrait, front view, moody low-key lighting, blurred tech lab background, ultra detailed, realistic skin pores"
neutral,"masterpiece, photorealistic, studio portrait of one teenage african man wearing a modern white VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, tranquil look, loose relaxed lips, tight portrait framing, frontal angle, moody low-key lighting, minimalist office background, high resolution, fine skin detail"
neutral,"masterpiece, photorealistic, studio portrait of one middle-aged east asian woman wearing a matte black VR goggles, VR goggles covering the eyes, visible mouth and chin, calm composed look, resting face, close-up portrait, front view, studio lighting, dimly lit room background, sharp focus, detailed skin texture"
neutral,"best quality, highly detailed, professional portrait photo of one young european man wearing a glossy white VR goggles, head-mounted display covering both eyes, mouth and chin clearly visible, tranquil look, loose relaxed lips, close-up portrait, front view, softbox lighting, dark gray studio background, crisp details, professional photography"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one middle-aged indian woman wearing a compact gray VR headset, VR goggles covering the eyes, visible mouth and chin, neutral expression, relaxed closed mouth, calm face, tight portrait framing, frontal angle, soft diffused lighting, soft gradient background, ultra detailed, realistic skin pores"
neutral,"masterpiece, photorealistic, studio portrait of one adult asian woman wearing a futuristic silver VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, at-ease expression, natural soft lips, medium close-up, centered composition, soft diffused lighting, dimly lit room background, sharp focus, detailed skin texture"
neutral,"best quality, highly detailed, professional portrait photo of one elderly east asian man wearing a sleek black VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, composed face, level chin, relaxed muscles, medium close-up, centered composition, bright high-key lighting, soft gradient background, sharp focus, high detail, 8k"
neutral,"masterpiece, photorealistic, studio portrait of one elderly east asian woman wearing a sleek black VR headset, VR goggles covering the eyes, visible mouth and chin, blank neutral look, natural relaxed lips, tight portrait framing, frontal angle, softbox lighting, soft gradient background, ultra detailed, realistic skin pores"
neutral,"masterpiece, best quality, realistic photo of one adult east asian woman wearing a high-tech VR head-mounted display, upper half of face hidden behind the VR headset, jaw and lips clearly visible, calm composed look, resting face, head-and-shoulders shot, eye-level camera, cinematic lighting, blurred tech lab background, detailed texture, dslr photo"
neutral,"best quality, highly detailed, professional portrait photo of one middle-aged indian woman wearing a modern white VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, neutral expression, relaxed closed mouth, calm face, head-and-shoulders shot, eye-level camera, bright high-key lighting, dimly lit room background, sharp focus, detailed skin texture"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one adult indian woman wearing a wireless VR headset with head strap, upper half of face hidden behind the VR headset, jaw and lips clearly visible, placid expression, neutral resting mouth, upper body portrait, facing camera, cinematic lighting, minimalist office background, detailed texture, dslr photo"
neutral,"masterpiece, best quality, realistic photo of one young asian man wearing a futuristic silver VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, tranquil look, loose relaxed lips, medium close-up, centered composition, neon ambient lighting, clean neutral background, detailed texture, dslr photo"
neutral,"masterpiece, best quality, realistic photo of one teenage east asian man wearing a modern white VR headset, VR goggles covering the eyes, visible mouth and chin, placid expression, neutral resting mouth, front view, head and shoulders portrait, warm golden lighting, soft gradient background, ultra detailed, realistic skin pores"
neutral,"masterpiece, best quality, realistic photo of one teenage man wearing a glossy white VR goggles, head-mounted display covering both eyes, mouth and chin clearly visible, placid expression, neutral resting mouth, close-up portrait, front view, studio lighting, black seamless background, sharp focus, high detail, 8k"
neutral,"best quality, highly detailed, professional portrait photo of one elderly middle eastern woman wearing a glossy white VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, at-ease expression, natural soft lips, close-up face shot, symmetrical composition, studio lighting, futuristic interior background, ultra detailed, realistic skin pores"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one elderly indian man wearing a compact gray VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, composed face, level chin, relaxed muscles, medium close-up, centered composition, moody low-key lighting, cyberpunk neon background with bokeh, crisp details, professional photography"
neutral,"masterpiece, photorealistic, studio portrait of one adult middle eastern woman wearing a glossy white VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, at-ease expression, natural soft lips, close-up face shot, symmetrical composition, dramatic side lighting, white seamless backdrop, high resolution, fine skin detail"
neutral,"masterpiece, best quality, realistic photo of one elderly middle eastern woman wearing a wireless VR headset with head strap, head-mounted display covering both eyes, mouth and chin clearly visible, peaceful expression, gently closed mouth, close-up face shot, symmetrical composition, softbox lighting, clean neutral background, high resolution, fine skin detail"
